Date,stocks_us,stocks_as,stocks_eu,bonds_us,bonds_as,bonds_eu,bbcoms
10/4/2001,1069.63,169.0944984,10935.9529,1177.24,105.343,119.79122,94.5251
10/5/2001,1071.38,168.9247167,11063.05597,1177.58,105.3432,119.93433,93.9955
10/8/2001,1062.44,163.8535861,10920.13553,#N/A,#N/A,119.88705,93.969
10/9/2001,1056.75,170.2749511,10645.55138,1173.64,105.3219,119.68566,93.4672
10/10/2001,1080.99,169.2806146,10850.83645,1174.62,105.2973,119.73376,93.285
10/11/2001,1097.43,172.9654361,10758.09438,1169.71,105.4276,119.60956,93.8319
10/12/2001,1091.65,168.8853769,10849.43202,1169.92,105.3588,119.74288,92.375
10/15/2001,1089.98,166.5248035,10632.58927,1174.22,105.415,120.03323,91.1853
10/16/2001,1097.54,166.8147683,10667.49413,1176.35,105.5522,120.12658,91.4659
10/17/2001,1077.09,168.6566969,10901.60861,1177.34,105.4248,120.06939,91.5671
10/18/2001,1068.61,162.4125568,10671.56969,1178.16,105.516,120.19858,90.4895
10/19/2001,1073.48,161.5195292,10330.81282,1175.25,105.5028,120.25233,90.9069
10/22/2001,1089.9,161.0512254,10277.40778,1176.02,105.5561,120.4409,90.4019
10/23/2001,1084.78,167.9886573,10524.82173,1174.94,105.6804,120.38787,90.2404
10/24/2001,1085.2,168.3887775,10543.46953,1179.74,105.7202,120.66015,90.7061
10/25/2001,1100.09,#N/A,10384.41558,1183.3,105.7194,120.99246,90.5798
10/26/2001,1104.61,171.0268494,10688.67992,1183.96,105.7181,121.04457,90.7569
10/29/2001,1078.3,167.2970192,10754.16613,1187.24,105.6867,121.43727,91.0491
10/30/2001,1059.79,165.6313574,10565.65717,1190.71,105.6276,121.75143,91.0305
10/31/2001,1059.78,165.5898549,10682.05233,1202.51,105.719,121.81355,90.4071
11/1/2001,1084.1,166.9861303,10857.20732,1204.9,105.7139,122.45054,89.7765
11/2/2001,1087.2,167.4376825,10952.33773,1196.29,105.7422,122.18602,89.1395
11/5/2001,1102.84,171.4418036,11080.73463,1201.62,105.8015,122.39816,88.8365
11/6/2001,1118.86,170.2396064,11073.31363,1203.54,105.783,122.38361,88.4617
11/7/2001,1115.8,168.7999705,11166.44036,1210.05,105.8835,122.736,88.8855
11/8/2001,1118.54,173.2374868,11161.07827,1203.89,105.7815,122.50812,89.9717
11/9/2001,1120.31,174.3929279,11127.60118,1202.61,105.633,122.47832,91.6756
11/12/2001,1118.33,174.1257145,10889.5594,#N/A,105.6873,122.59352,90.9532
11/13/2001,1139.09,175.2704638,10963.34816,1198.88,105.7328,122.04954,92.1512
11/14/2001,1141.21,179.9809385,10920.58165,1190.19,105.6784,121.73344,90.5823
11/15/2001,1142.24,184.7415916,10738.19762,1175.33,105.6262,121.22459,88.2816
11/16/2001,1138.65,185.5397541,10796.06039,1166.43,105.5629,121.03944,89.473
11/19/2001,1151.06,186.7630473,10666.19162,1175.68,105.6614,121.16486,89.5607
11/20/2001,1142.66,184.5570768,10695.21765,1168.59,105.5805,121.21586,89.9306
11/21/2001,1137.03,183.6890094,10653.94686,1162.3,105.6395,120.71608,89.8617
11/22/2001,#N/A,185.0129209,10657.09591,#N/A,105.6988,120.65697,#N/A
11/23/2001,1150.34,186.1435396,10525.22407,1159.29,#N/A,120.82425,#N/A
11/26/2001,1157.42,187.2889993,10563.07129,1159.01,105.6538,121.08607,89.3277
11/27/2001,1149.5,185.1721408,10544.66396,1162.27,105.4849,120.25766,90.2424
11/28/2001,1128.52,181.9413481,10570.74243,1162.62,105.5761,120.68964,89.5076
11/29/2001,1140.2,182.3543296,10581.22885,1172.84,105.4831,120.9705,89.3452
11/30/2001,1139.45,185.4490627,10568.88523,1172.74,105.5502,121.25951,90.9585
12/3/2001,1129.9,183.403957,10488.20121,1175.51,105.4839,121.56334,91.0891
12/4/2001,1144.8,187.8588284,10546.63656,1179.91,105.5166,121.63693,90.0316
12/5/2001,1170.35,191.9680834,10685.88097,1164.54,105.5704,120.69548,89.6213
12/6/2001,1167.1,193.0772291,10955.12862,1157.69,105.4459,120.33595,88.5431
12/7/2001,1158.31,194.5201828,10798.86172,1148.25,105.6301,119.82175,88.7336
12/10/2001,1139.93,193.7382624,10678.8525,1151.45,105.7376,120.12112,87.7763
12/11/2001,1136.76,192.2230223,10683.33162,1155.14,105.8185,120.44928,87.8881
12/12/2001,1137.07,194.7410756,10701.41499,1161.1,105.8337,120.88665,87.5574
12/13/2001,1119.38,189.5302225,10551.20066,1154.5,105.9216,120.67798,87.4144
12/14/2001,1123.09,188.4790574,10710.09487,1150.59,105.8987,120.69955,88.9681
12/17/2001,1134.36,188.4820873,10932.71406,1147.31,105.9379,120.23912,88.8693
12/18/2001,1142.92,188.8346065,10937.92546,1154.39,105.9613,120.49889,89.077
12/19/2001,1149.56,190.1656678,10779.11537,1159.67,105.9493,120.67147,89.0116
12/20/2001,1139.93,190.7757005,10629.9302,1158.93,105.999,120.56078,88.5856
12/21/2001,1144.89,183.5418815,10667.05481,1157.3,106.0954,120.33687,89.2626
12/24/2001,1144.65,184.4203658,10776.72849,1154.93,#N/A,120.30248,#N/A
12/27/2001,1157.13,186.8415736,10993.70974,1157.16,105.9997,120.10899,90.2439
12/28/2001,1161.02,188.017666,11020.37532,1155.25,105.9242,119.84668,89.794
12/31/2001,1148.08,187.46063,11035.84447,1161.32,105.9685,119.82146,89.0333
1/2/2002,1154.67,186.635859,10910.57956,1153.38,#N/A,120.15795,89.8835
1/3/2002,1165.27,187.8596358,11000.24541,1155.69,#N/A,120.35303,89.6259
1/4/2002,1172.51,192.4219712,11128.42935,1154.41,105.8489,120.12797,91.4464
1/7/2002,1164.89,195.5304282,10970.70566,1161.83,105.9561,120.80344,92.3617
1/8/2002,1160.71,192.5885842,10886.94799,1161.6,105.9792,120.78852,92.0735
1/9/2002,1155.14,188.1147572,10791.43744,1162.34,105.9906,120.50146,91.5343
1/10/2002,1156.55,185.077446,10778.09881,1169.7,105.9813,120.67671,91.3657
1/11/2002,1145.6,183.6099225,10882.66362,1175.3,105.9303,120.73591,91.0633
1/14/2002,1138.41,184.3022933,10737.53465,1175.06,#N/A,121.24748,90.1357
1/15/2002,1146.19,181.0951157,10739.97936,1177.82,105.8501,121.06817,90.2616
1/16/2002,1127.57,180.2627076,10579.45188,1176.84,105.9253,121.18056,91.1226
1/17/2002,1138.88,181.0853016,10581.40161,1171.47,105.7973,121.06909,89.3847
1/18/2002,1127.58,180.3992807,10609.00322,1174.81,105.7643,120.8808,88.738
1/21/2002,#N/A,180.8572273,10592.76152,#N/A,105.6853,121.06109,#N/A
1/22/2002,1119.31,177.5052767,10514.78984,1174.24,105.7361,120.76837,88.1517
1/23/2002,1128.19,176.919722,10519.12714,1167.35,105.7553,120.94707,88.5731
1/24/2002,1132.16,176.5661769,10612.47613,1166.12,105.653,120.47646,88.9181
1/25/2002,1133.28,177.0975973,10308.48152,1164.84,105.5665,120.05777,89.0317
1/28/2002,1133.06,177.0173942,10372.12508,1165.63,105.6358,120.08817,88.0914
1/29/2002,1100.64,181.0698131,10252.64604,1172.41,105.5724,120.29014,87.8658
1/30/2002,1113.57,176.8402334,10192.99505,1172.28,105.4255,120.39912,87.3661
1/31/2002,1130.21,176.3152429,10290.25179,1169.14,105.417,120.50199,88.3089
2/1/2002,1122.2,175.7554873,10408.06441,1172.16,105.3136,120.66102,89.5971
2/4/2002,1094.44,176.2498042,10468.47197,1177.64,105.4008,120.99281,89.2897
2/5/2002,1090.02,174.4064826,10200.49803,1177.49,105.3362,121.10359,89.4815
2/6/2002,1083.51,174.1202574,10129.68656,1175.88,105.3478,121.03737,88.8816
2/7/2002,1080.17,171.1310818,10213.43574,1174.02,105.3088,120.37466,89.0963
2/8/2002,1096.22,172.9269896,10283.77453,1177.47,105.6083,120.60448,90.0159
2/11/2002,1111.94,178.0848922,10457.21486,1176.46,#N/A,120.58549,90.9343
2/12/2002,1107.5,#N/A,10555.53067,1172,105.6488,120.37245,90.6968
2/13/2002,1118.51,#N/A,10530.15416,1170.74,105.5125,120.25425,91.1501
2/14/2002,1116.48,#N/A,10655.14154,1173.91,105.4629,120.42541,90.6188
2/15/2002,1104.18,180.2078853,10617.15382,1178.93,105.6331,120.65108,90.4934
2/18/2002,#N/A,180.8668342,10518.42343,#N/A,105.6233,120.72086,#N/A
2/19/2002,1083.34,178.2122947,10440.90084,1178.34,105.5632,120.66086,89.9692
2/20/2002,1097.98,176.701302,10239.00684,1178.46,105.5654,120.55703,89.6933
2/21/2002,1080.95,177.3698711,10315.1555,1179.73,105.7389,120.48654,90.3055
2/22/2002,1089.84,175.3274648,10370.05913,1182.11,105.6658,120.79166,90.1246
2/25/2002,1109.44,172.5449483,10365.72788,1181.19,105.6848,120.63281,88.8424
2/26/2002,1109.38,173.3818205,10302.02734,1176.82,105.6055,120.62705,89.8239
2/27/2002,1109.89,175.0516716,10399.42058,1182.48,105.6213,120.64748,90.2918
2/28/2002,1106.73,172.3202033,10228.74829,1179.67,105.6688,120.69345,90.4756
3/1/2002,1131.78,171.3737538,10412.04192,1173.04,105.7421,120.52671,91.9384
3/4/2002,1153.84,175.9535171,10626.48214,1172.26,105.8178,120.45633,92.4816
3/5/2002,1146.14,180.5878904,10560.20675,1172.76,105.8943,120.16294,93.2143
3/6/2002,1162.77,180.8757605,10618.61115,1170.45,105.897,119.93484,93.7302
3/7/2002,1157.54,183.9216183,10767.03862,1159.8,105.8438,119.6837,95.3168
3/8/2002,1164.31,184.6498109,10700.0259,1154.5,105.7468,119.66204,95.8259
3/11/2002,1168.26,186.0682766,10597.7177,1154.25,105.6021,119.78643,97.3543
3/12/2002,1165.58,185.3331252,10525.07027,1154.95,105.749,119.81016,97.3076
3/13/2002,1154.09,184.3971409,10542.50777,1157.42,105.8457,119.72604,96.7144
3/14/2002,1153.04,185.8141303,10621.45094,1149.27,105.9315,119.54141,97.3799
3/15/2002,1166.16,184.2720682,10739.95893,1152.44,105.8323,119.50594,97.946
3/18/2002,1165.55,184.6261626,10778.25302,1155.37,106.0009,119.66243,98.9363
3/19/2002,1170.29,184.4835876,10774.52797,1154.14,106.011,119.68978,98.8288
3/20/2002,1151.85,181.432763,10729.39984,1149.5,106.0489,119.69463,97.9352
3/21/2002,1153.59,178.0171481,10693.89696,1151.11,#N/A,119.53441,99.3811
3/22/2002,1148.7,178.5789253,10655.20605,1149.75,106.096,119.44313,98.4757
3/25/2002,1131.87,178.1490006,10583.81989,1150.07,106.0367,119.3577,98.2807
3/26/2002,1138.49,177.3327717,10565.76318,1154.58,106.0844,119.54842,98.5923
3/27/2002,1144.58,180.6353109,10578.70996,1155.36,106.2114,119.65352,99.3495
3/28/2002,1147.39,181.3664504,10707.35798,1151.29,106.3413,119.59086,99.5878
4/2/2002,1136.77,178.8215784,10825.49887,1157.07,106.3759,119.57299,102.6169
4/3/2002,1125.4,178.0958049,10820.43171,1161.33,106.3451,119.87516,101.0022
4/4/2002,1126.34,178.0543756,10716.25924,1161.98,106.3766,120.21259,98.8768
4/5/2002,1122.73,#N/A,10756.49821,1166.02,106.3993,120.26651,98.1368
4/8/2002,1125.29,176.279561,10592.79299,1164.71,106.4485,120.18361,98.1885
4/9/2002,1117.8,176.4520309,10682.22693,1166.53,106.3205,120.14509,97.369
4/10/2002,1130.46,174.9544938,10792.29153,1165.67,106.4162,120.10672,97.3154
4/11/2002,1103.69,176.6194929,10642.23213,1167.55,106.5551,120.29971,95.597
4/12/2002,1111.01,176.0659581,10661.71513,1170.23,106.4796,120.38767,94.1077
4/15/2002,1102.55,176.3457258,10760.38235,1172.69,106.5576,120.61092,96.151
4/16/2002,1128.37,177.3217266,10907.03677,1170.29,106.5002,120.19724,96.3768
4/17/2002,1126.07,182.2874148,10985.92716,1167,106.453,120.24583,98.4758
4/18/2002,1124.47,184.3866699,10959.3263,1168.29,106.3814,120.15939,98.3897
4/19/2002,1125.17,184.9755263,10996.82575,1169.45,106.466,120.24706,98.5504
4/22/2002,1107.83,183.1218555,10972.49785,1171.12,106.4419,120.51649,98.8705
4/23/2002,1100.96,186.5091418,10881.56812,1171.67,106.396,120.35734,98.9285
4/24/2002,1093.14,187.3539754,10962.91002,1176.7,106.3247,120.61324,98.0406
4/25/2002,1091.48,187.554666,11001.48878,1177.49,106.2592,120.8623,97.5497
4/26/2002,1076.32,187.1650776,10949.89856,1179.6,106.3639,121.02088,98.0401
4/29/2002,1065.46,186.7832687,10963.60057,1178.33,#N/A,120.80341,98.6203
4/30/2002,1076.92,189.006044,10975.67646,1179.93,106.6229,120.85176,99.4308
5/1/2002,1086.46,#N/A,11001.6781,1182.11,106.5998,120.86465,98.3742
5/2/2002,1084.56,193.6641476,11083.89724,1179.18,106.6133,120.54005,97.6139
5/3/2002,1073.43,193.9404626,11224.72528,1182.74,#N/A,120.88235,98.0585
5/7/2002,1049.49,193.9163533,11024.35501,1183.31,106.7299,121.00055,98.0366
5/8/2002,1088.85,193.470161,11043.44387,1174.43,106.6724,120.6968,99.0844
5/9/2002,1073.01,192.3658022,11078.09648,1177.02,106.7036,120.51677,99.0292
5/10/2002,1054.99,191.4491541,11057.88814,1180.74,106.7204,120.45058,99.6589
5/13/2002,1074.56,192.9029138,11077.93228,1175.6,106.7402,120.54575,100.5566
5/14/2002,1097.28,192.1878372,11011.76635,1170.3,106.8307,120.20931,101.5761
5/15/2002,1091.07,194.6080583,11187.97323,1172.34,106.8641,120.24274,99.9158
5/16/2002,1098.23,194.5498346,11139.11194,1176.09,106.894,120.38231,99.7426
5/17/2002,1106.59,196.8680211,11092.52912,1172.02,106.7992,120.27334,99.5452
5/20/2002,1091.88,#N/A,11071.67445,1176.15,106.7229,120.66741,99.292
5/21/2002,1079.88,193.2095968,11062.06946,1179.07,106.6088,120.78683,98.0228
5/22/2002,1086.02,193.8923419,10960.75356,1182.42,106.6535,120.91409,98.2812
5/23/2002,1097.08,191.095342,10966.63558,1179.83,106.6081,120.99306,98.3296
5/24/2002,1083.82,191.1152281,10984.90273,1180.58,106.6639,120.97396,97.6987
5/27/2002,#N/A,190.0892011,10904.34569,#N/A,106.6907,120.85327,#N/A
5/28/2002,1074.55,190.3722658,10816.81724,1181.1,106.7962,121.00198,97.3553
5/29/2002,1067.66,187.895128,10869.41134,1184.74,106.7707,121.10933,98.5448
5/30/2002,1064.66,187.0736046,10835.06039,1187.64,106.8363,121.18799,96.4421
5/31/2002,1067.14,185.7709097,10806.67032,1186.54,106.9195,121.05077,97.7548
6/5/2002,1049.9,187.4266611,10613.8512,1187.12,106.9478,121.42126,97.5251
6/6/2002,1029.15,187.0750349,10560.33251,1189.61,107.0188,121.42829,97.3096
6/7/2002,1027.53,185.4924581,10492.20902,1186.85,107.1125,121.45626,96.8192
6/10/2002,1030.74,185.5746239,10510.0378,1188.79,107.1167,121.64049,95.7056
6/11/2002,1013.6,184.3658407,10688.07199,1192.47,107.1642,121.54813,95.3878
6/12/2002,1020.26,183.2342218,10493.34432,1194.84,107.1196,121.76732,95.6584
6/13/2002,1009.56,182.7599656,10336.30658,1197.39,107.1068,122.21265,97.2934
6/14/2002,1007.28,180.0710038,10099.52139,1204.3,107.1066,122.46827,97.8441
6/17/2002,1036.17,178.0598732,10405.41216,1201,107.1454,122.31226,98.0151
6/18/2002,1037.14,178.3895891,10454.88709,1201.81,107.1993,122.48171,97.341
6/19/2002,1019.99,175.4381612,10328.25827,1208.95,107.1452,122.61662,97.2635
6/20/2002,1006.29,176.76545,10286.11569,1203,107.2408,122.59434,97.4747
6/21/2002,989.14,174.094807,10338.65401,1207.37,107.3299,122.56267,97.2445
6/24/2002,992.72,175.1890494,10251.83393,1203,107.3737,122.86739,98.9684
6/25/2002,976.14,174.376196,10496.60738,1203.16,107.4089,122.589,98.9915
6/26/2002,973.53,170.2123756,10541.21416,1210.68,107.3508,123.08593,98.7669
6/27/2002,990.64,172.8944575,10602.83541,1203.66,107.2779,123.00652,98.9185
6/28/2002,989.81,174.2047641,10910.15745,1203.29,107.3953,122.87951,99.5183
7/1/2002,968.65,#N/A,10999.38214,1204.32,107.2463,122.7392,100.2061
7/2/2002,948.09,172.4494913,10694.16331,1209.4,107.316,123.04337,99.793
7/3/2002,953.99,173.8910171,10225.47364,1209.49,107.2745,123.02597,99.5901
7/4/2002,#N/A,176.9535776,10417.77981,#N/A,107.3305,122.77003,#N/A
7/5/2002,989.03,177.6171834,10694.7858,1202.5,107.3289,122.51792,#N/A
7/8/2002,976.98,177.5680823,10897.89086,1205.92,107.3342,122.63701,98.2811
7/9/2002,952.83,178.2297454,10874.40444,1210.9,107.357,122.69663,99.0544
7/10/2002,920.47,177.3111289,10576.08118,1217.63,107.4797,123.10692,99.3769
7/11/2002,927.37,173.551574,10222.99315,1219.15,107.4507,123.43935,99.5217
7/12/2002,921.39,175.0224848,10165.53242,1220.55,107.3878,123.5727,99.6161
7/15/2002,917.93,173.927147,9850.55131,1219.37,107.4819,123.8821,99.6315
7/16/2002,901.05,171.2977846,9942.942841,1213.16,107.5099,123.69862,100.8247
7/17/2002,906.04,169.8955497,10340.89486,1216.48,107.5248,123.44743,100.5439
7/18/2002,881.56,171.8050193,10598.2033,1219.77,107.5657,123.5618,100.7404
7/19/2002,847.76,169.7204369,10197.29902,1223.03,107.5729,123.88783,100.9846
7/22/2002,819.85,166.178746,9717.515137,1229.33,107.638,124.0945,100.4002
7/23/2002,797.7,169.5215556,9432.773594,1231.29,107.4799,124.14619,98.3487
7/24/2002,843.42,163.9062058,9357.270431,1231.38,107.3211,124.54597,99.4544
7/25/2002,838.68,162.4727774,9917.237571,1233.19,107.3689,124.47012,98.5628
7/26/2002,852.84,160.6405492,9841.833412,1233.39,107.3718,124.56889,97.8074
7/29/2002,898.96,163.9719511,10242.60311,1224.45,107.3184,124.23751,97.0429
7/30/2002,902.78,166.9226716,10340.07964,1223.61,107.3856,124.21046,98.3455
7/31/2002,911.62,168.7611139,10386.09265,1231.8,107.5176,124.55068,98.8263
8/1/2002,884.66,167.3287427,9830.92557,1234.99,107.5251,124.86572,97.9217
8/2/2002,864.24,164.2294551,10057.25134,1244.05,107.6177,125.24962,98.3099
8/5/2002,834.6,162.1110439,9760.594383,1246.68,107.701,125.76871,96.8605
8/6/2002,859.57,159.4469477,9750.556956,1239.04,107.67,125.39754,97.6229
8/7/2002,876.77,164.0038808,9691.424446,1244.43,107.7842,125.81266,97.0284
8/8/2002,905.46,163.7491096,9931.082052,1239.9,107.7795,125.54422,97.1621
8/9/2002,908.64,164.5977064,10036.84845,1247.51,107.8212,125.6576,97.7519
8/12/2002,903.8,163.7120201,9906.015579,1250.65,107.8509,125.83146,99.9284
8/13/2002,884.21,165.9931683,10063.18978,1256.55,107.7616,126.03717,100.3865
8/14/2002,919.62,163.7386741,9883.066651,1259.07,107.7727,126.39916,100.4937
8/15/2002,930.25,167.9692916,10220.47811,1252.65,107.8192,125.48328,102.203
8/16/2002,928.77,168.7132471,10250.59845,1244.28,107.7595,125.42369,101.9192
8/19/2002,950.72,168.4290324,10329.20027,1246.09,107.8654,125.42054,101.9108
8/20/2002,937.43,171.072921,10203.67195,1254.17,107.8995,125.77929,100.9807
8/21/2002,949.36,170.9784101,10232.46632,1252.68,107.9363,125.39525,101.7203
8/22/2002,962.7,171.3346513,10248.66458,1246.74,108.005,125.19612,102.6306
8/23/2002,940.86,168.3865789,10152.74754,1251.87,108.0326,125.44305,102.4176
8/27/2002,934.82,167.4105729,10464.09942,1248.17,108.1653,125.51428,102.9746
8/28/2002,917.87,166.497868,10057.85856,1252.45,108.1087,126.02311,102.2059
8/29/2002,917.8,165.3664068,10092.79764,1256.66,108.296,126.19713,102.0608
8/30/2002,916.07,165.0696913,10139.75423,1258.43,108.3751,126.23174,102.5808
9/2/2002,#N/A,162.6722603,10028.98245,#N/A,108.3949,126.65849,#N/A
9/3/2002,878.02,160.9333009,9850.49147,1269.93,108.2843,126.98521,101.2445
9/4/2002,893.41,161.4134347,9859.700673,1271.33,108.2817,127.07614,102.5468
9/5/2002,879.15,159.8593458,9828.863949,1274.72,108.3118,127.26866,103.9642
9/6/2002,893.92,159.7743822,9983.783632,1265.16,108.5541,127.39111,104.9222
9/9/2002,902.96,159.8328626,9852.996325,1264.85,108.5783,127.2981,106.5809
9/10/2002,909.58,162.4838323,10087.70683,1267.89,108.8323,126.95605,106.8062
9/11/2002,909.45,162.4411667,10147.17195,1263.26,108.9019,126.64026,106.8542
9/12/2002,886.91,162.6782553,9945.981842,1269.47,108.9561,127.14016,105.8121
9/13/2002,889.81,158.612425,9646.309696,1274.24,108.9454,127.42818,106.3866
9/16/2002,891.1,156.2406103,9619.3137,1276.43,#N/A,127.78859,106.4011
9/17/2002,873.52,159.5629539,9543.552274,1277.2,108.8845,127.7054,106.317
9/18/2002,869.46,155.7330436,9304.415788,1277.37,108.1244,127.96003,106.9849
9/19/2002,843.32,154.9683389,9224.964902,1281.94,108.4181,128.18642,106.6623
9/20/2002,845.39,153.3277247,9316.923908,1280.97,108.1604,127.90915,106.1428
9/23/2002,833.7,153.1082924,8996.010481,1287.19,#N/A,128.21068,106.6552
9/24/2002,819.29,151.1830138,8920.435506,1289.54,108.2019,128.34735,106.365
9/25/2002,839.66,149.9782323,8991.285596,1281.73,108.3851,128.16003,105.6802
9/26/2002,854.95,152.3873214,9350.857501,1281.48,108.2828,127.8839,106.0895
9/27/2002,827.37,152.7767289,9500.5882,1286.59,108.3641,127.93711,106.4657
9/30/2002,815.28,149.1273459,9166.114606,1292.36,108.477,128.53355,106.2943
10/1/2002,847.91,#N/A,9338.248888,1286.22,108.6869,128.36533,106.5775
10/2/2002,827.91,149.7196144,9594.128002,1286.99,108.678,127.98286,106.7214
10/3/2002,818.95,147.6712744,9577.871146,1287.18,108.6991,127.96033,104.2052
10/4/2002,800.58,148.7819212,9350.288555,1287.29,108.6549,128.18341,103.8998
10/7/2002,785.28,146.8127415,9267.736472,1290.27,108.6261,128.45157,104.1839
10/8/2002,798.55,147.5766139,9004.55491,1289.26,108.6363,128.51028,104.6287
10/9/2002,776.76,147.5576459,9158.369222,1294.07,108.6671,128.45715,104.4251
10/10/2002,803.92,145.6175481,9253.882872,1290.08,108.6864,128.07166,103.4973
10/11/2002,835.32,147.3694906,9637.107576,1281.53,108.8093,127.71175,104.705
10/14/2002,841.44,#N/A,9535.308989,#N/A,#N/A,127.53609,105.9035
10/15/2002,881.27,153.4512003,9942.721108,1268.35,108.9536,126.94756,107.0265
10/16/2002,860.02,155.4916226,9790.186263,1266.42,108.9974,126.69226,106.775
10/17/2002,879.2,157.4150649,10031.01836,1260.59,109.0067,126.88154,107.3557
10/18/2002,884.39,158.0553961,9879.225881,1260.3,108.9462,126.82487,106.6468
10/21/2002,899.72,157.3561889,9838.97942,1255.93,109.0397,126.93197,105.4759
10/22/2002,890.16,156.9879063,9863.31298,1254.49,108.9562,126.72298,104.9103
10/23/2002,896.14,161.1959995,9609.116502,1254.81,109.0328,127.06775,105.5255
